"","V1","V2","V3","V4","Sample.ID","Subject","Site","Month","Collection.Date","Sample.Type","Season","Year","Cohort","Cohort_label"
"1159",-0.0764412334850877,-0.160921491575842,-0.154116374491378,-0.0860576397391409,"C0512-V203NS01","Cow 05","Farm 12","Aug","2021-08-11","NASAL SWAB","Summer","Year 3","Cow","Cow (N=1186)"
"1160",-0.229006669270145,0.0772065803933393,-0.0958622749315917,0.0433581111025764,"C0512-V302NS01","Cow 05","Farm 12","Dec","2020-12-15","NASAL SWAB","Winter","Year 2","Cow","Cow (N=1186)"
"1161",-0.274676529206909,-0.0438674056303232,-0.388504146041557,-0.0367439881767494,"C0512-V303NS01","Cow 05","Farm 12","Nov","2021-11-01","NASAL SWAB","Autumn","Year 3","Cow","Cow (N=1186)"
"1162",-0.173606930953137,0.152492135225884,0.0482508758275705,0.076805830185521,"C0512-V402NS01","Cow 05","Farm 12","Mar","2021-03-08","NASAL SWAB","Spring","Year 3","Cow","Cow (N=1186)"
"1163",-0.289976982517942,-0.0256023642850672,-0.3170198053625,-0.0527994498234138,"C0512-V403NS01","Cow 05","Farm 12","Feb","2022-02-01","NASAL SWAB","Winter","Year 3","Cow","Cow (N=1186)"
"1164",-0.231065494838716,-0.179333720791277,0.00452980147401463,0.0357017976275218,"C0514-V103NS01","Cow 05","Farm 14","May","2021-05-02","NASAL SWAB","Spring","Year 3","Cow","Cow (N=1186)"
"1165",-0.205131653240062,-0.0182036545832816,-0.120432762143116,0.140009575009995,"C0514-V203NS01","Cow 05","Farm 14","Jul","2021-07-27","NASAL SWAB","Summer","Year 3","Cow","Cow (N=1186)"
"1166",-0.271339028636643,0.320546473604888,0.184829187061174,-0.0184825827023101,"C0514-V302NS01","Cow 05","Farm 14","Dec","2020-12-07","NASAL SWAB","Winter","Year 2","Cow","Cow (N=1186)"
"1167",-0.247754212097052,-0.0193858700847388,-0.202260793388887,0.0620125519430583,"C0514-V303NS01","Cow 05","Farm 14","Nov","2021-11-12","NASAL SWAB","Autumn","Year 3","Cow","Cow (N=1186)"
"1168",-0.218670313020223,0.123483830478849,-0.0348393421916119,0.0632807177655858,"C0514-V402NS01","Cow 05","Farm 14","Feb","2021-02-22","NASAL SWAB","Winter","Year 2","Cow","Cow (N=1186)"
"1169",-0.261811159139377,-0.0457266334021306,-0.352476266659623,-0.0471412783327436,"C0515-V104NS01","Cow 05","Farm 15","Apr","2022-04-18","NASAL SWAB","Spring","Year 4","Cow","Cow (N=1186)"
"1170",-0.251145066207451,-0.0149988950540311,-0.357345746580487,0.0199628572636702,"C0515-V303NS01","Cow 05","Farm 15","Oct","2021-10-12","NASAL SWAB","Autumn","Year 3","Cow","Cow (N=1186)"
"1171",-0.30581463066771,0.411135091902725,0.275876185379155,-0.111598620150424,"C0515-V403NS01","Cow 05","Farm 15","Jan","2022-01-11","NASAL SWAB","Winter","Year 3","Cow","Cow (N=1186)"
"1172",-0.153985994830387,-0.161782445674711,0.0647554057933799,-0.00193574252123695,"C0517-V203NS01","Cow 05","Farm 17","Aug","2021-08-01","NASAL SWAB","Summer","Year 3","Cow","Cow (N=1186)"
"1173",-0.0969264602123297,-0.122920869465701,-0.0150915080808222,0.0248908729865855,"C0517-V303NS01","Cow 05","Farm 17","Oct","2021-10-25","NASAL SWAB","Autumn","Year 3","Cow","Cow (N=1186)"
"1174",-0.142329466371214,-0.190781952571281,0.102994881977466,-0.00826463158025819,"C0517-V403NS01","Cow 05","Farm 17","Jan","2022-01-23","NASAL SWAB","Winter","Year 3","Cow","Cow (N=1186)"
"1175",-0.27163943144384,0.265173674789203,0.208845222433946,-0.0627428752806859,"C0520-V202NS01","Cow 05","Farm 20","Dec","2020-12-08","NASAL SWAB","Winter","Year 2","Cow","Cow (N=1186)"
"1176",-0.310899310254285,0.302872144398197,0.28097051082466,-0.130967390865438,"C0520-V302NS01","Cow 05","Farm 20","Feb","2021-02-23","NASAL SWAB","Winter","Year 2","Cow","Cow (N=1186)"
"1177",-0.221215143876119,-0.0460984034077424,-0.0496146620330578,-0.0208417191262347,"C0521-V202NS01","Cow 05","Farm 21","Nov","2020-11-17","NASAL SWAB","Autumn","Year 2","Cow","Cow (N=1186)"
"1178",-0.15344152675883,-0.13866037955889,0.0359200956987477,0.0101417653744428,"C0521-V203NS01","Cow 05","Farm 21","Oct","2021-10-19","NASAL SWAB","Autumn","Year 3","Cow","Cow (N=1186)"
"1179",-0.148557954604516,0.163014250671959,0.0528495801893805,0.104655705472509,"C0521-V302NS01","Cow 05","Farm 21","Feb","2021-02-23","NASAL SWAB","Winter","Year 2","Cow","Cow (N=1186)"
"1180",-0.140377526353581,-0.127785235086213,-0.120290404061657,-0.145019426722696,"C0521-V303NS01","Cow 05","Farm 21","Jan","2022-01-18","NASAL SWAB","Winter","Year 3","Cow","Cow (N=1186)"
"1181",-0.227622326874536,0.0665551880671743,-0.00521387257698613,0.184703639572016,"C0521-V402NS01","Cow 05","Farm 21","May","2021-05-03","NASAL SWAB","Spring","Year 3","Cow","Cow (N=1186)"
"1182",-0.149985362469783,-0.428269801968399,0.212573393962731,-0.0117684729204243,"C0522-V103NS01","Cow 05","Farm 22","Jul","2021-07-27","NASAL SWAB","Summer","Year 3","Cow","Cow (N=1186)"
"1183",-0.224133922595381,-0.191223235963652,-0.0905142750641398,-0.04397676691291,"C0522-V203NS01","Cow 05","Farm 22","Oct","2021-10-19","NASAL SWAB","Autumn","Year 3","Cow","Cow (N=1186)"
"1184",-0.355936587378847,0.0617734660536677,-0.0528995082996419,-0.157576357262566,"C0522-V303NS01","Cow 05","Farm 22","Jan","2022-01-18","NASAL SWAB","Winter","Year 3","Cow","Cow (N=1186)"
"1185",-0.336250540406747,0.268902961905864,0.166946301068605,-0.175306532056557,"C0522-V402NS01","Cow 05","Farm 22","May","2021-05-04","NASAL SWAB","Spring","Year 3","Cow","Cow (N=1186)"
"1186",-0.326457793071004,0.205925450935322,0.0534250463423913,-0.0700792652784982,"C0522-V403NS01","Cow 05","Farm 22","Apr","2022-04-19","NASAL SWAB","Spring","Year 4","Cow","Cow (N=1186)"
"1187",0.0272400488504806,-0.372603737223702,0.120884097068414,-0.0876543516413071,"C0523-V103NS01","Cow 05","Farm 23","Jul","2021-07-15","NASAL SWAB","Summer","Year 3","Cow","Cow (N=1186)"
"1188",-0.0630923805878071,-0.0298008096765084,-0.14382039659757,0.0447027268424382,"C0523-V202NS01","Cow 05","Farm 23","Nov","2020-11-21","NASAL SWAB","Autumn","Year 2","Cow","Cow (N=1186)"
"1189",-0.212043957828883,0.311730634707839,0.191359989345176,0.0323742541627162,"C0523-V302NS01","Cow 05","Farm 23","Feb","2021-02-15","NASAL SWAB","Winter","Year 2","Cow","Cow (N=1186)"
"1190",0.0341414733520037,-0.0543429902521554,-0.140581944029059,-0.0433598135374735,"C0523-V402NS01","Cow 05","Farm 23","Apr","2021-04-25","NASAL SWAB","Spring","Year 3","Cow","Cow (N=1186)"
"1191",-0.200129532947062,0.0469914953279169,-0.139978329937197,0.512585309432072,"C0525-V103NS01","Cow 05","Farm 25","Jul","2021-07-23","NASAL SWAB","Summer","Year 3","Cow","Cow (N=1186)"
"1192",-0.314609195695768,0.11927309465085,-0.153346474737548,-0.102073167011907,"C0525-V202NS01","Cow 05","Farm 25","Dec","2020-12-07","NASAL SWAB","Winter","Year 2","Cow","Cow (N=1186)"
"1193",-0.239128847669868,-0.123539791814928,-0.30612098030493,-0.0733448391948677,"C0525-V203NS01","Cow 05","Farm 25","Oct","2021-10-18","NASAL SWAB","Autumn","Year 3","Cow","Cow (N=1186)"
"1194",-0.268378895969894,0.0749319064035467,-0.301008961537762,0.015109426125958,"C0525-V302NS01","Cow 05","Farm 25","Feb","2021-02-22","NASAL SWAB","Winter","Year 2","Cow","Cow (N=1186)"
"1195",-0.268575572251405,0.0121237267704882,-0.394123325015511,0.0160040321109068,"C0525-V303NS01","Cow 05","Farm 25","Jan","2022-01-14","NASAL SWAB","Winter","Year 3","Cow","Cow (N=1186)"
"1196",-0.250019725765495,0.0477897791448977,-0.261918918123127,0.0471125250377375,"C0525-V402NS01","Cow 05","Farm 25","May","2021-05-03","NASAL SWAB","Spring","Year 3","Cow","Cow (N=1186)"
"1197",-0.255425243355905,0.0822930767478643,-0.199671444472041,-0.00516837585475495,"C0525-V403NS01","Cow 05","Farm 25","Apr","2022-04-18","NASAL SWAB","Spring","Year 4","Cow","Cow (N=1186)"
"1198",-0.102991158447593,0.034841669264332,0.130053474357576,-0.104731624922819,"C0526-V103NS01","Cow 05","Farm 26","Jul","2021-07-26","NASAL SWAB","Summer","Year 3","Cow","Cow (N=1186)"
"1199",-0.244769410039196,-0.171281525899894,0.00845322420090971,0.0421942535286248,"C0526-V203NS01","Cow 05","Farm 26","Oct","2021-10-14","NASAL SWAB","Autumn","Year 3","Cow","Cow (N=1186)"
"1200",-0.287988134888106,0.488535519755599,0.354762296289607,-0.0916885619554753,"C0526-V302NS01","Cow 05","Farm 26","Feb","2021-02-21","NASAL SWAB","Winter","Year 2","Cow","Cow (N=1186)"
"1201",-0.250426879862054,-0.290260063252751,0.0625019114690701,-0.0218679360447975,"C0526-V303NS01","Cow 05","Farm 26","Jan","2022-01-14","NASAL SWAB","Winter","Year 3","Cow","Cow (N=1186)"
"1202",-0.240709923013708,0.00301486514114935,-0.167237340947149,0.0785807122027901,"C0526-V402NS01","Cow 05","Farm 26","May","2021-05-03","NASAL SWAB","Spring","Year 3","Cow","Cow (N=1186)"
"1203",-0.342087476618745,0.0388232338736888,-0.0451638207861287,-0.173704633608778,"C0526-V403NS01","Cow 05","Farm 26","Apr","2022-04-19","NASAL SWAB","Spring","Year 4","Cow","Cow (N=1186)"
"1204",-0.269337420516009,-0.0351908534398445,-0.199642253461085,0.0173849126997846,"C0527-V203NS01","Cow 05","Farm 27","Oct","2021-10-26","NASAL SWAB","Autumn","Year 3","Cow","Cow (N=1186)"
"1205",-0.107094561729952,-0.00394270636653907,-0.219433896421089,-0.0134565448268367,"C0527-V302NS01","Cow 05","Farm 27","Mar","2021-03-01","NASAL SWAB","Spring","Year 3","Cow","Cow (N=1186)"
"1206",-0.162917411135366,-0.120056446011039,-0.157931368327673,-0.0950456679687311,"C0527-V303NS01","Cow 05","Farm 27","Jan","2022-01-24","NASAL SWAB","Winter","Year 3","Cow","Cow (N=1186)"
"1207",-0.214094730195125,-0.0600221032348164,-0.330804904913265,-0.0582097273147981,"C0527-V402NS01","Cow 05","Farm 27","May","2021-05-10","NASAL SWAB","Spring","Year 3","Cow","Cow (N=1186)"
"1208",-0.214810410665864,-0.135936440813074,-0.233528775365738,-0.053393538568257,"C0529-V303NS01","Cow 05","Farm 29","Jan","2022-01-14","NASAL SWAB","Winter","Year 3","Cow","Cow (N=1186)"
"1209",-0.24346875251321,-0.123139828075844,-0.151970506114475,-0.0478964430653679,"C0534-V102NS01","Cow 05","Farm 34","Nov","2020-11-23","NASAL SWAB","Autumn","Year 2","Cow","Cow (N=1186)"
"1210",-0.27548931780022,0.420505241331627,0.290445823907017,-0.0577747910513065,"C0534-V202NS01","Cow 05","Farm 34","Feb","2021-02-15","NASAL SWAB","Winter","Year 2","Cow","Cow (N=1186)"
"1211",-0.20014780128578,0.0962291275068782,-0.169105318990457,0.164744413234811,"C0535-V102NS01","Cow 05","Farm 35","Mar","2021-03-01","NASAL SWAB","Spring","Year 3","Cow","Cow (N=1186)"
"1212",-0.33050393093341,0.19417387977948,-0.0960124816974066,-0.0468362964114167,"C0535-V103NS01","Cow 05","Farm 35","Jan","2022-01-25","NASAL SWAB","Winter","Year 3","Cow","Cow (N=1186)"
"1213",-0.293528180963076,0.163342361419381,-0.0549276925681275,0.0655068953711017,"C0535-V202NS01","Cow 05","Farm 35","May","2021-05-11","NASAL SWAB","Spring","Year 3","Cow","Cow (N=1186)"
"1214",-0.2509670409017,0.267883074127059,0.16495690457426,0.0601759455865567,"C0535-V302NS01","Cow 05","Farm 35","Aug","2021-08-03","NASAL SWAB","Summer","Year 3","Cow","Cow (N=1186)"
"1215",-0.25762391935823,0.408413420751806,0.289872107712979,-0.0664605620338956,"C0535-V401NS01","Cow 05","Farm 35","Nov","2020-11-16","NASAL SWAB","Autumn","Year 2","Cow","Cow (N=1186)"
"1216",-0.319774281167355,0.343917285220193,0.18488877189892,-0.00410216974370317,"C0535-V402NS01","Cow 05","Farm 35","Oct","2021-10-26","NASAL SWAB","Autumn","Year 3","Cow","Cow (N=1186)"
"1217",-0.211832268928605,-0.0571846187881372,-0.103139018468407,0.0590654839306186,"C0537-V302NS01","Cow 05","Farm 37","Aug","2021-08-13","NASAL SWAB","Summer","Year 3","Cow","Cow (N=1186)"
"1218",-0.28362468867504,-0.0375217510170556,-0.384202659739315,-0.0535316004609351,"C0541-V103NS01","Cow 05","Farm 41","Jan","2022-01-24","NASAL SWAB","Winter","Year 3","Cow","Cow (N=1186)"
"1219",-0.246818084846501,-0.0708119461309029,-0.354204423758895,-0.0613865226535931,"C0541-V202NS01","Cow 05","Farm 41","May","2021-05-10","NASAL SWAB","Spring","Year 3","Cow","Cow (N=1186)"
"1220",-0.167842079256651,-0.0349776323856659,-0.0917414658351824,0.22860502270845,"C0541-V302NS01","Cow 05","Farm 41","Aug","2021-08-03","NASAL SWAB","Summer","Year 3","Cow","Cow (N=1186)"
"1221",-0.238370525543612,-0.360308501868512,-0.0559487339674004,-0.101739940576978,"C0541-V402NS01","Cow 05","Farm 41","Nov","2021-11-03","NASAL SWAB","Autumn","Year 3","Cow","Cow (N=1186)"
"1222",-0.283522834592393,0.0152409882924371,-0.143287669183696,-0.0996232659993017,"C0542-V202NS01","Cow 05","Farm 42","May","2021-05-11","NASAL SWAB","Spring","Year 3","Cow","Cow (N=1186)"
"1223",-0.113070186389061,-0.206809393068769,-0.14407859565053,-0.161793329646782,"C0542-V203NS01","Cow 05","Farm 42","Apr","2022-04-26","NASAL SWAB","Spring","Year 4","Cow","Cow (N=1186)"
"1224",0.00657809674370157,-0.390252575197022,0.112101331768977,-0.103960113600132,"C0542-V302NS01","Cow 05","Farm 42","Aug","2021-08-02","NASAL SWAB","Summer","Year 3","Cow","Cow (N=1186)"
"1225",-0.300234222564892,0.29144636523505,0.20964102869902,-0.168420654081234,"C0542-V401NS01","Cow 05","Farm 42","Dec","2020-12-10","NASAL SWAB","Winter","Year 2","Cow","Cow (N=1186)"
"1226",-0.316728340747884,0.383642143136012,0.236186632196946,-0.109975072378158,"C0543-V103NS01","Cow 05","Farm 43","Jan","2022-01-11","NASAL SWAB","Winter","Year 3","Cow","Cow (N=1186)"
"1227",-0.138390699297506,0.163384525373175,0.067593461483884,0.165225963237303,"C0543-V202NS01","Cow 05","Farm 43","May","2021-05-11","NASAL SWAB","Spring","Year 3","Cow","Cow (N=1186)"
"1228",0.0223925100962163,0.0107520151628405,-0.152485698808745,-0.0613747713777195,"C0543-V203NS01","Cow 05","Farm 43","Apr","2022-04-13","NASAL SWAB","Spring","Year 4","Cow","Cow (N=1186)"
"1229",-0.213406628704867,0.141983285666789,0.0281444146419906,0.0602092363002738,"C0543-V302NS01","Cow 05","Farm 43","Jul","2021-07-20","NASAL SWAB","Summer","Year 3","Cow","Cow (N=1186)"
"1230",-0.291554033880826,0.381806821988921,0.280274593484825,-0.0505881907374427,"C0543-V402NS01","Cow 05","Farm 43","Oct","2021-10-11","NASAL SWAB","Autumn","Year 3","Cow","Cow (N=1186)"
"1231",-0.0526140584302328,-0.191207998280778,0.035891256603847,-0.139250892306147,"C0603-V104NS01","Cow 06","Farm 03","Feb","2022-02-03","NASAL SWAB","Winter","Year 3","Cow","Cow (N=1186)"
"1232",-0.079453136855469,-0.195448704138323,-0.173561497405237,-0.138510080061758,"C0603-V204NS01","Cow 06","Farm 03","May","2022-05-01","NASAL SWAB","Spring","Year 4","Cow","Cow (N=1186)"
"1233",-0.266786843711195,0.00885438788928228,-0.331899345004456,0.0499467206646193,"C0606-V103NS01","Cow 06","Farm 06","Apr","2021-04-27","NASAL SWAB","Spring","Year 3","Cow","Cow (N=1186)"
"1234",-0.285752721689286,-0.0932465788266187,-0.273833964787543,-0.0508542925243454,"C0606-V104NS01","Cow 06","Farm 06","Apr","2022-04-12","NASAL SWAB","Spring","Year 4","Cow","Cow (N=1186)"
"1235",-0.286710702697723,-0.0245174198219341,-0.404438601279043,0.0133640027286819,"C0606-V203NS01","Cow 06","Farm 06","Jul","2021-07-20","NASAL SWAB","Summer","Year 3","Cow","Cow (N=1186)"
"1236",-0.295633020270776,0.027986614411483,-0.359935808973388,0.0655274373216405,"C0607-V103NS01","Cow 06","Farm 07","Apr","2021-04-27","NASAL SWAB","Spring","Year 3","Cow","Cow (N=1186)"
"1237",-0.262842946997458,-0.0492215218878779,-0.210405849412892,0.0389839558000203,"C0607-V203NS01","Cow 06","Farm 07","Jul","2021-07-20","NASAL SWAB","Summer","Year 3","Cow","Cow (N=1186)"
"1238",-0.249480041746226,0.0573467277279632,-0.231243469786275,0.1212332357109,"C0607-V302NS01","Cow 06","Farm 07","Dec","2020-12-08","NASAL SWAB","Winter","Year 2","Cow","Cow (N=1186)"
"1239",-0.284723344883561,0.467530370623502,0.333102744913151,-0.0693551572841655,"C0607-V402NS01","Cow 06","Farm 07","Feb","2021-02-23","NASAL SWAB","Winter","Year 2","Cow","Cow (N=1186)"
"1240",-0.303756426785325,0.416515377295106,0.300050443014037,-0.0911768903194883,"C0611-V302NS01","Cow 06","Farm 11","Dec","2020-12-14","NASAL SWAB","Winter","Year 2","Cow","Cow (N=1186)"
"1241",-0.205646804182554,-0.346856222494962,0.20227367137423,-0.029851083041338,"C0614-V103NS01","Cow 06","Farm 14","May","2021-05-02","NASAL SWAB","Spring","Year 3","Cow","Cow (N=1186)"
"1242",-0.218301652019168,-0.169649090288824,-0.106826627760682,0.0494823473223685,"C0614-V203NS01","Cow 06","Farm 14","Jul","2021-07-27","NASAL SWAB","Summer","Year 3","Cow","Cow (N=1186)"
"1243",-0.176479084510677,0.181243082630085,0.0499932396625867,0.104737779552326,"C0614-V302NS01","Cow 06","Farm 14","Dec","2020-12-07","NASAL SWAB","Winter","Year 2","Cow","Cow (N=1186)"
"1244",-0.209564566100737,0.0881202795822474,-0.0456750902669886,0.107846798527808,"C0614-V402NS01","Cow 06","Farm 14","Feb","2021-02-22","NASAL SWAB","Winter","Year 2","Cow","Cow (N=1186)"
"1245",-0.113668129642281,-0.417959577371551,0.269675677956419,-0.0157325912477169,"C0620-V103NS01","Cow 06","Farm 20","Jul","2021-07-29","NASAL SWAB","Summer","Year 3","Cow","Cow (N=1186)"
"1246",-0.290591307788691,0.390976865570381,0.33706952833134,-0.115510505606091,"C0620-V202NS01","Cow 06","Farm 20","Dec","2020-12-08","NASAL SWAB","Winter","Year 2","Cow","Cow (N=1186)"
"1247",-0.307737157269718,0.141781091307114,0.366189157094072,-0.184943031601473,"C0620-V302NS01","Cow 06","Farm 20","Feb","2021-02-23","NASAL SWAB","Winter","Year 2","Cow","Cow (N=1186)"
"1248",-0.328680904007918,0.00414978986590162,0.219922964765015,-0.210977521559401,"C0620-V402NS01","Cow 06","Farm 20","May","2021-05-04","NASAL SWAB","Spring","Year 3","Cow","Cow (N=1186)"
"1249",-0.250483503920714,0.00411831553684533,-0.0774208089737553,-0.168055082297752,"C0621-V403NS01","Cow 06","Farm 21","Apr","2022-04-26","NASAL SWAB","Spring","Year 4","Cow","Cow (N=1186)"
"1250",-0.148608360794163,-0.4313799969572,0.137574470437123,-0.0594522434093897,"C0622-V103NS01","Cow 06","Farm 22","Jul","2021-07-27","NASAL SWAB","Summer","Year 3","Cow","Cow (N=1186)"
"1251",-0.315882931315653,0.317868034070853,0.28131667119781,-0.142009040059486,"C0622-V203NS01","Cow 06","Farm 22","Oct","2021-10-19","NASAL SWAB","Autumn","Year 3","Cow","Cow (N=1186)"
"1252",-0.317780565591163,0.28823182617383,0.303385689639061,-0.135675131702735,"C0622-V303NS01","Cow 06","Farm 22","Jan","2022-01-18","NASAL SWAB","Winter","Year 3","Cow","Cow (N=1186)"
"1253",-0.276277885955319,-0.138984874886603,-0.175610374191317,-0.112251083481932,"C0622-V403NS01","Cow 06","Farm 22","Apr","2022-04-19","NASAL SWAB","Spring","Year 4","Cow","Cow (N=1186)"
"1254",0.070682645162171,-0.332673171627984,0.0728985365077026,-0.0855775232797825,"C0623-V103NS01","Cow 06","Farm 23","Jul","2021-07-15","NASAL SWAB","Summer","Year 3","Cow","Cow (N=1186)"
"1255",-0.113244497118586,0.0106154218566641,-0.117137259197262,0.136788073879915,"C0623-V202NS01","Cow 06","Farm 23","Nov","2020-11-21","NASAL SWAB","Autumn","Year 2","Cow","Cow (N=1186)"
"1256",-0.286609835470596,0.410594616636408,0.268380737950898,-0.0964482168119959,"C0623-V302NS01","Cow 06","Farm 23","Feb","2021-02-15","NASAL SWAB","Winter","Year 2","Cow","Cow (N=1186)"
"1257",-0.0820131272186628,-0.0324812441442634,-0.142635359542709,-0.0191207675573997,"C0623-V402NS01","Cow 06","Farm 23","Apr","2021-04-25","NASAL SWAB","Spring","Year 3","Cow","Cow (N=1186)"
"1258",-0.202642123436917,-0.0112227876389543,-0.234262026192694,0.065104149112718,"C0625-V103NS01","Cow 06","Farm 25","Jul","2021-07-23","NASAL SWAB","Summer","Year 3","Cow","Cow (N=1186)"
"1259",-0.258655064809108,-0.188527146940126,-0.271448200186838,-0.0799772309984569,"C0625-V203NS01","Cow 06","Farm 25","Oct","2021-10-18","NASAL SWAB","Autumn","Year 3","Cow","Cow (N=1186)"
"1260",-0.261170251596877,0.0102167599076713,-0.351508273848473,0.00474712550745535,"C0625-V302NS01","Cow 06","Farm 25","Feb","2021-02-22","NASAL SWAB","Winter","Year 2","Cow","Cow (N=1186)"
"1261",-0.245624288012713,-0.000137577708102197,-0.305522516157181,0.0458797133597101,"C0625-V303NS01","Cow 06","Farm 25","Jan","2022-01-14","NASAL SWAB","Winter","Year 3","Cow","Cow (N=1186)"
"1262",-0.286355852931074,-0.0248607775680691,-0.370554637444319,-0.00310961274667202,"C0625-V402NS01","Cow 06","Farm 25","May","2021-05-03","NASAL SWAB","Spring","Year 3","Cow","Cow (N=1186)"
"1263",-0.262571401778007,0.00180952572929426,-0.334917121308552,0.0100236199144066,"C0625-V403NS01","Cow 06","Farm 25","Apr","2022-04-15","NASAL SWAB","Spring","Year 4","Cow","Cow (N=1186)"
"1264",-0.19967064653818,-0.39261949627858,0.247483496875356,0.0253107847641801,"C0626-V103NS01","Cow 06","Farm 26","Jul","2021-07-25","NASAL SWAB","Summer","Year 3","Cow","Cow (N=1186)"
"1265",-0.142768015368489,0.0631228197550919,0.0494204527677699,0.0936892581330264,"C0626-V203NS01","Cow 06","Farm 26","Oct","2021-10-14","NASAL SWAB","Autumn","Year 3","Cow","Cow (N=1186)"
"1266",-0.30293275811028,0.181964913571929,0.306811353077041,-0.122094771622297,"C0626-V303NS01","Cow 06","Farm 26","Jan","2022-01-14","NASAL SWAB","Winter","Year 3","Cow","Cow (N=1186)"
"1267",-0.314480871899689,0.00267135710784019,-0.18434354892277,-0.12586848623562,"C0626-V402NS01","Cow 06","Farm 26","May","2021-05-03","NASAL SWAB","Spring","Year 3","Cow","Cow (N=1186)"
"1268",-0.317881845829756,-0.114828956810385,-0.0451810420186275,-0.106927645858515,"C0626-V403NS01","Cow 06","Farm 26","Apr","2022-04-19","NASAL SWAB","Spring","Year 4","Cow","Cow (N=1186)"
"1269",-0.185711377027609,-0.0319625980227499,-0.253440158881573,-0.00819072440831036,"C0627-V203NS01","Cow 06","Farm 27","Oct","2021-10-26","NASAL SWAB","Autumn","Year 3","Cow","Cow (N=1186)"
"1270",-0.285109929990775,0.424598951282272,0.317489311153291,-0.103909254384766,"C0627-V303NS01","Cow 06","Farm 27","Jan","2022-01-24","NASAL SWAB","Winter","Year 3","Cow","Cow (N=1186)"
"1271",-0.327345440222558,0.37843008783181,0.237271001044364,-0.120000616024592,"C0627-V403NS01","Cow 06","Farm 27","Apr","2022-04-25","NASAL SWAB","Spring","Year 4","Cow","Cow (N=1186)"
"1272",-0.139555253420094,-0.27134615589854,-0.171251070075535,-0.10973196421434,"C0628-V103NS01","Cow 06","Farm 28","Aug","2021-08-02","NASAL SWAB","Summer","Year 3","Cow","Cow (N=1186)"
"1273",-0.31212147438042,0.262086203284418,0.256633313882587,-0.170569561520906,"C0628-V203NS01","Cow 06","Farm 28","Oct","2021-10-25","NASAL SWAB","Autumn","Year 3","Cow","Cow (N=1186)"
"1274",-0.292687438670347,0.456658158353374,0.318365949857477,-0.0946889126583201,"C0628-V302NS01","Cow 06","Farm 28","Mar","2021-03-01","NASAL SWAB","Spring","Year 3","Cow","Cow (N=1186)"
"1275",-0.112692276806624,0.120942051296239,0.0415034472470828,0.175193628464908,"C0628-V303NS01","Cow 06","Farm 28","Jan","2022-01-24","NASAL SWAB","Winter","Year 3","Cow","Cow (N=1186)"
"1276",-0.334255649823541,0.351919821150866,0.126418748128628,-0.0760093816544955,"C0628-V403NS01","Cow 06","Farm 28","Apr","2022-04-26","NASAL SWAB","Spring","Year 4","Cow","Cow (N=1186)"
"1277",-0.210097969161997,-0.0896975369034371,-0.0397301355382785,0.130820937450831,"C0634-V102NS01","Cow 06","Farm 34","Nov","2020-11-23","NASAL SWAB","Autumn","Year 2","Cow","Cow (N=1186)"
"1278",-0.222017529879268,0.245985357431322,0.115147469465832,0.0620141852224882,"C0634-V202NS01","Cow 06","Farm 34","Feb","2021-02-15","NASAL SWAB","Winter","Year 2","Cow","Cow (N=1186)"
"1279",-0.291767706695653,0.411544090984638,0.286420396578519,0.0429801505984612,"C0634-V203NS01","Cow 06","Farm 34","Jan","2022-01-10","NASAL SWAB","Winter","Year 3","Cow","Cow (N=1186)"
"1280",-0.118724866565578,-0.0121523937697911,-0.0818723200783827,0.0298259628540118,"C0634-V303NS01","Cow 06","Farm 34","Apr","2022-04-11","NASAL SWAB","Spring","Year 4","Cow","Cow (N=1186)"
"1281",-0.345311390752599,0.353515335972235,0.140894312040311,-0.0429486763284676,"C0635-V102NS01","Cow 06","Farm 35","Mar","2021-03-01","NASAL SWAB","Spring","Year 3","Cow","Cow (N=1186)"
"1282",-0.23824574671638,-0.0172753820455688,-0.353174890358815,-0.02351257603488,"C0635-V103NS01","Cow 06","Farm 35","Jan","2022-01-25","NASAL SWAB","Winter","Year 3","Cow","Cow (N=1186)"
"1283",-0.305505775664935,0.0416878443925287,-0.318257606727791,0.0818467001274252,"C0635-V202NS01","Cow 06","Farm 35","May","2021-05-11","NASAL SWAB","Spring","Year 3","Cow","Cow (N=1186)"
"1284",-0.304061968804961,0.184954554665824,-0.147142667880895,-0.0122210730648544,"C0635-V203NS01","Cow 06","Farm 35","Apr","2022-04-26","NASAL SWAB","Spring","Year 4","Cow","Cow (N=1186)"
"1285",-0.329061394997343,0.356129879473282,0.204880442145875,-0.0934352253425656,"C0635-V302NS01","Cow 06","Farm 35","Aug","2021-08-03","NASAL SWAB","Summer","Year 3","Cow","Cow (N=1186)"
"1286",-0.272035618351495,0.0391864932445526,-0.346066295975897,0.0509783226792907,"C0635-V401NS01","Cow 06","Farm 35","Nov","2020-11-16","NASAL SWAB","Autumn","Year 2","Cow","Cow (N=1186)"
"1287",-0.252180877372185,0.011257806694463,-0.253366461963819,0.0720723415788328,"C0635-V402NS01","Cow 06","Farm 35","Oct","2021-10-26","NASAL SWAB","Autumn","Year 3","Cow","Cow (N=1186)"
"1288",-0.310392706240693,0.0078436232433705,-0.297284816721012,-0.0940467732439591,"C0641-V103NS01","Cow 06","Farm 41","Jan","2022-01-25","NASAL SWAB","Winter","Year 3","Cow","Cow (N=1186)"
