feature	Corynebacterium	Psychrobacter	Staphylococcus	Moraxella	Weissella	Dolosigranulum	Acetobacter	Streptococcus	Faucicola	Mannheimia	Aerococcus	Peptoniphilus	Romboutsia	Pseudomonas	Lentilactobacillus	Carnobacterium	Lactobacillus	Finegoldia	Turicibacter	UCG.005	Jeotgalicoccus	Acinetobacter	Anaerococcus	Paeniclostridium	Kocuria	Sphingobacterium	Facklamia	Rothia	Latilactobacillus	Clostridium.sensu.stricto.1	Lactiplantibacillus	Pediococcus	Sphingomonas	Lactococcus	Glutamicibacter	Clostridioides	Haemophilus	Salinicoccus	Bifidobacterium	Knoellia	Lachnospiraceae.NK3A20.group	HT002	Bacteroides	Brevibacterium	Brachybacterium	Fusobacterium	Planococcus	Mycoplasma	Thermoactinomyces	Jeotgalibaca	Lawsonella	Levilactobacillus	Atopostipes	Porphyromonas	Filobacterium	Enterococcus	Oceanobacillus	Curtobacterium	Enhydrobacter	Ornithinimicrobium	Aerosphaera	Dietzia	Leuconostoc	Saccharopolyspora	Ignavigranum	Companilactobacillus	Loigolactobacillus	Neorhizobium	Caryophanon	Ruminobacter	Actinomyces	Bacillus	Macrococcus	Pseudarthrobacter	Gemella	Chryseobacterium	Treponema	Alistipes	Massilia	Blautia	Mogibacterium	Campylobacter	Kurthia	UCG.001	Flavobacterium	Christensenellaceae.R.7.group	Frondihabitans	Comamonas	Pseudoclavibacter	Paracoccus	Prevotellaceae.UCG.004	Phascolarctobacterium	Ligilactobacillus	Actinobacillus	Methylobacterium.Methylorubrum	Acetitomaculum	Pedobacter	NK4A214.group	Lysinibacillus	Lachnospiraceae.AC2044.group	Paeniglutamicibacter	Ornithinicoccus	Stenotrophomonas	Alloprevotella	X.Ruminococcus..torques.group	Cellulosilyticum	Rhodococcus	Methanobrevibacter	Prevotella	Nesterenkonia	Dorea	Rikenellaceae.RC9.gut.group	Colidextribacter	Succinivibrio	Mailhella	Nocardiopsis	Prevotellaceae.UCG.003	Agathobacter	Prevotella_7	Citricoccus	Paenibacillus	Aliicoccus	Arcobacter	Bergeyella	Monoglobus	Lachnospiraceae.UCG.010	Lachnospiraceae.UCG.004	Roseburia	Thermomonas	Veillonella	Lachnospiraceae.UCG.001	Flaviflexus	Cutibacterium	Aureimonas	Parasutterella	Coprococcus	X.Ruminococcus..gauvreauii.group	Leucobacter	Sanguibacter.Flavimobilis	Prevotellaceae.UCG.001	Methanosphaera	Marvinbryantia	Brevundimonas	Family.XIII.AD3011.group	Nocardioides	X.Eubacterium..brachy.group	Frisingicoccus	Akkermansia	Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium	Erysipelothrix	W5053	Anaerosporobacter	Hymenobacter	UCG.009	Halomonas	Cellvibrio	X.Eubacterium..nodatum.group	Marinospirillum	Ruminococcus	Luteimonas	dgA.11.gut.group	Devosia	Acholeplasma	X.Eubacterium..hallii.group
C0428-V202NS01	0.0386464631747651	0.0253514970496103	0.041706126611787	0.0899686748743353	0.0036060319079187	0	0.00309608800174838	0.00342390908428644	0	0	0.01016245355868	0	0.0289211043928025	0.0207620018940774	0.00149340715378451	0.00302323887229548	0.00302323887229548	0	0.0111823413710206	0.176003496758214	0.00276826691921032	0.0130399941720696	0	0.00692066729802579	0.00375173016682451	0.00105631237706709	0.00437094776717418	0.00269541778975741	0	0.0178480367159612	0.000983463247614191	0	0.000764915859255482	0.00324178626065419	0.00881474466380127	0.00455307059080644	0	0.000692066729802579	0.0218547388358709	0.0108180957237561	0.0441465724484592	0	0.0309608800174838	0.00641072339185547	0.00531798645006192	0.00276826691921032	0.00160268084796387	0	0	0.00630144969767611	0	0	0.0060829023093174	0	0	0.00331463539010709	0	0	0	0.0118379835360967	0.00163910541269032	0.00407955124936257	0.00145698258905806	0	0	0	0	0	0.000910614118161288	0.0215269177533328	0	0	0	0	0	0.000764915859255482	0.0134042398193342	0.0108180957237561	0	0.00550010927369418	0.00710279012165805	0.000619217600349676	0	0.00302323887229548	0.000764915859255482	0.017265243680338	0	0	0.000764915859255482	0.00105631237706709	0.00160268084796387	0.00298681430756902	0.00094703868288774	0	0	0.023639542507467	0	0.00338748451955999	0	0.00550010927369418	0	0.00462591972025934	0	0.00517228819115611	0.0111459168062942	0	0	0.00349675821373935	0.00375173016682451	0.000764915859255482	0.00305966343702193	0.0253150724848838	0.00222189844831354	0.0108545202884826	0.00160268084796387	0	0.0124572011364464	0.00903329205215998	0	0	0	0.000619217600349676	0.000764915859255482	0	0.00539083557951482	0.00386100386100386	0.00335105995483354	0.00273184235448386	0	0	0.0072120638158374	0	0	0	0.00171195454214322	0.0113644641946529	0.00874189553434836	0.000874189553434836	0	0.0024040212719458	0	0.00684781816857289	0	0.00320536169592773	0.00214904931886064	0.00072849129452903	0.00163910541269032	0.00094703868288774	0	0.00535441101478837	0	0.00950681139360385	0	0.00298681430756902	0	0	0.00160268084796387	0.000837764988708385	0.0048808916733445	0.00156625628323742	0	0	0.000764915859255482	0.0024040212719458
C0428-V302NS01	0	0.503735325506937	0	0	0	0	0	0	0	0	0	0	0	0.032017075773746	0	0.423692636072572	0	0	0	0	0	0	0	0	0	0.0016008537886873	0	0	0	0	0	0	0	0	0.00693703308431163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133404482390608	0	0.00853788687299893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0101387406616862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C0428-W001NS01	0.041758564916924	0.0277900308778121	0.0674900749889722	0	0.00514630201440965	0	0.00191148360535215	0.00485222761358624	0	0	0.0298485516835759	0.00382296721070431	0.0155859432436406	0.00558741361564476	0.00985149242758418	0.00294074400823408	0.00264666960741068	0	0.00529333921482135	0.179973533303926	0.0108807528304661	0.0814586090280841	0	0.00294074400823408	0.0120570504337597	0.00308778120864579	0.00896926922511395	0.00602852521687987	0	0.00176444640494045	0.00514630201440965	0	0	0	0.0261726216732833	0.00441111601235112	0	0.00985149242758418	0.00970445522717248	0.00397000441111601	0.044258197323923	0	0.0326422584913983	0.0185266872518747	0.0123511248345831	0.0033818556094692	0	0	0	0.00235259520658727	0	0.00558741361564476	0.00455815321276283	0.00235259520658727	0	0	0	0	0	0	0	0.00220555800617556	0	0	0.00220555800617556	0	0	0	0	0.00676371121893839	0	0.00279370680782238	0.00176444640494045	0.0133803852374651	0	0.00735186002058521	0.00176444640494045	0.0139685340391119	0	0.00588148801646817	0.00808704602264373	0	0	0.00529333921482135	0.00264666960741068	0.0201440964564035	0	0	0.00941038082634907	0.00102926040288193	0.00602852521687987	0.00441111601235112	0	0	0	0.0070577856197618	0	0.00308778120864579	0	0.00397000441111601	0.00235259520658727	0	0	0.00294074400823408	0.00264666960741068	0	0.00132333480370534	0.00544037641523305	0.00323481840905749	0	0.00426407881193942	0.0308778120864579	0.00602852521687987	0.00235259520658727	0.00176444640494045	0	0.0145566828407587	0.0114689016321129	0.00191148360535215	0.00235259520658727	0.00147037200411704	0	0.00161740920452875	0	0.0102926040288193	0.00485222761358624	0.00264666960741068	0	0.000735186002058521	0	0.00205852080576386	0	0	0	0.00308778120864579	0.00661667401852669	0.00455815321276283	0	0	0.00220555800617556	0.000735186002058521	0	0	0.00499926481399794	0.00132333480370534	0	0	0.00117629760329363	0	0.00102926040288193	0	0.00279370680782238	0	0.00235259520658727	0	0	0.00382296721070431	0.00102926040288193	0.000882223202470225	0	0	0	0	0
C0429-V103NS01	0.29596922269826	0	0.0529859228818746	0.000612048614147067	0.0218588790766809	0	0	0	0	0	0.00393459823380257	0	0.0565707790504503	0.0121535367666346	0.00122409722829413	0	0.0104048264405001	0	0.027542187636618	0.0118912302177144	0.0252688642126432	0.0340998513596223	0	0.0487015825828452	0	0.00375972720118912	0.0366354813325173	0.00201101687505465	0	0.00673253475561773	0	0	0.0036722916848824	0	0.00716971233715135	0.0198478622016263	0	0.00594561510885722	0	0	0.00647022820669756	0	0.00131153274460086	0.0153012153536767	0.00271050100550844	0	0.00402203375010929	0	0.0118037947014077	0	0	0	0.0203724752994666	0	0	0	0.00480895339686981	0	0	0.0361983037509836	0	0.0533356649471015	0	0.00437177581533619	0	0	0	0	0.0204599108157734	0	0	0.00559587304363032	0	0	0	0	0	0.00157383929352103	0	0.00139896826090758	0.00384716271749585	0	0.00323511410334878	0	0.00139896826090758	0.00384716271749585	0	0	0	0	0	0	0	0	0.00314767858704206	0.00174871032613448	0	0	0.00612048614147066	0	0	0.00174871032613448	0.00174871032613448	0	0	0	0	0.00122409722829413	0	0	0	0	0	0	0	0.00306024307073533	0	0	0.00480895339686981	0.0111917460872606	0.000786919646760514	0.022470927690828	0.00340998513596223	0	0	0.0014864037772143	0	0	0	0	0	0.011716359185101	0	0.00131153274460086	0.000786919646760514	0	0	0.00559587304363032	0	0	0	0	0	0.00236075894028154	0	0	0	0	0	0.00542100201101687	0.00174871032613448	0	0	0	0.0018361458424412	0.00402203375010929	0	0.00104922619568069	0	0.00480895339686981	0	0	0.00533356649471015	0
C0429-V202NS01	0.0292892742541135	0.0176145285724039	0.0192530893698368	0	0.459548030313375	0	0	0.000614460299037345	0	0	0.0178876220386427	0.000614460299037345	0.00976309141803782	0.0066907899228511	0.00662251655629139	0	0.0771489042124667	0	0.00355021506110466	0.0368676179422407	0.00641769645661228	0.00621287635693316	0	0.00423294872670171	0.00382330852734348	0.000955827131835871	0.00778316378780638	0.000955827131835871	0.0012971939646344	0.00600805625725404	0.0247832320611729	0.0342732300129719	0.00655424318973169	0.000887553765276166	0.00177510753055233	0.00566668942445552	0	0.00157028743087322	0	0	0.00983136478459753	0.00232129446302997	0.00996791151771694	0.00696388338908992	0	0	0	0	0.00983136478459753	0.00109237386495528	0	0.00443776882638083	0.00150201406431351	0	0	0	0.0320202089165017	0	0	0	0	0.00122892059807469	0	0.00184338089711204	0.0026626612958285	0.00416467536014201	0.00348194169454496	0	0.00191165426367174	0.000887553765276166	0	0.0246466853280535	0	0	0	0.00116064723151499	0	0.00573496279101523	0	0	0.00512050249197788	0	0	0.000955827131835871	0	0.00648596982317198	0.000614460299037345	0.00245784119614938	0	0	0.0040281286270226	0	0.0133133064791425	0	0.00723697685532874	0.00211647436335086	0.00197992763023145	0.00197992763023145	0	0	0	0	0.00314057486174643	0	0.00170683416399263	0.00116064723151499	0	0	0	0	0.000751007032156756	0.00450604219294053	0	0	0.000614460299037345	0	0	0.00102410049839558	0	0	0.00150201406431351	0	0.00163856079743292	0	0.00245784119614938	0.000751007032156756	0	0.000887553765276166	0	0	0.000614460299037345	0	0	0	0	0	0	0	0	0	0	0	0	0.000819280398716461	0	0	0	0	0	0.000751007032156756	0	0.00122892059807469	0.0012971939646344	0.00170683416399263	0	0	0.000751007032156756	0	0	0	0.00143374069775381	0	0	0.000614460299037345
C0429-V203NS01	0.0880391748280892	0	0.0336528443425714	0.00166701396124193	0.20139612419254	0	0.0352156699312357	0	0	0	0.0113565326109606	0	0.00791831631589915	0.0313607001458637	0.0434465513648677	0	0.119608251719108	0	0.00573036049176912	0.00448010002083767	0.00250052094186289	0.0302146280475099	0	0.00573036049176912	0.00260470931444051	0.0125026047093144	0.00729318608043342	0	0	0.00281308605959575	0.00395915815794957	0.00729318608043342	0.025526151281517	0.00489685351114816	0.00145863721608668	0	0	0	0	0	0.00270889768701813	0.0730360491769119	0.00270889768701813	0.00583454886434674	0.00864763492394249	0	0	0	0.0125026047093144	0.00197957907897479	0	0	0.000937695353198583	0	0	0.0234423838299646	0.00937695353198583	0.00406334653052719	0.0010418837257762	0	0.00645967909981246	0.00270889768701813	0	0	0	0.00375078141279433	0	0.00479266513857054	0	0	0	0.0361533652844343	0	0	0	0.000937695353198583	0.000833506980620963	0	0	0.000937695353198583	0	0	0.00677224421754532	0	0.00166701396124193	0	0.00250052094186289	0.00312565117732861	0	0	0.00135444884350906	0	0.00427172327568243	0	0.0270889768701813	0	0.00187539070639717	0	0.0148989372785997	0	0	0	0	0	0	0	0.0010418837257762	0	0	0	0	0	0.00114607209835382	0	0.0010418837257762	0.00708480933527818	0	0	0	0	0.011252344238383	0	0.00375078141279433	0	0	0	0	0	0	0	0	0	0	0.00114607209835382	0	0	0	0.00322983954990623	0	0	0	0	0	0	0.000937695353198583	0	0	0	0	0	0	0.00125026047093144	0.00177120233381955	0	0	0.00635549072723484	0	0	0	0	0	0.00218795582413003	0.000729318608043342	0
C0429-V301NS01	0.0210430009149131	0.00243976822201891	0.0195181457761513	0	0.177950594693504	0	0	0	0	0	0.0140286672766087	0	0.00640439158279963	0.00182982616651418	0.486733760292772	0.0131137541933516	0.0243976822201891	0	0.00228728270814273	0.0114364135407136	0.00396462336078073	0.00350716681915218	0	0.00442207990240927	0	0.00121988411100945	0.00716681915218054	0	0.0126562976517231	0	0.0111314425129613	0.0123513266239707	0.00975907288807563	0.003354681305276	0.00640439158279963	0	0	0	0	0	0.00350716681915218	0	0.00198231168039036	0.00365965233302836	0.00243976822201891	0	0.00274473924977127	0	0.0541323574260445	0.00182982616651418	0	0	0.000914913083257091	0	0	0.005032021957914	0	0.00442207990240927	0	0	0	0	0.00121988411100945	0.001677340652638	0	0.00198231168039036	0	0.00625190606892345	0.00152485513876182	0.000762427569380909	0	0	0	0	0	0.00106739859713327	0	0.000762427569380909	0	0	0.00182982616651418	0	0	0	0	0.00655687709667582	0	0	0	0	0.00198231168039036	0	0	0	0.00564196401341873	0.001677340652638	0.00274473924977127	0	0	0	0.0121988411100945	0	0	0	0	0	0	0	0	0	0.00106739859713327	0	0	0	0.00137236962488564	0.00198231168039036	0	0	0	0	0	0	0	0	0	0	0	0	0.00137236962488564	0	0	0	0	0.00121988411100945	0	0	0	0	0	0	0	0	0.00152485513876182	0.00121988411100945	0	0	0	0.000762427569380909	0	0	0	0	0	0	0	0.000609942055504727	0	0	0	0	0.00182982616651418	0.00137236962488564	0	0
C0429-V302NS01	0.0448850504804768	0.0502371974212383	0.16117260673884	0	0.271986376353242	0	0	0.0128938085391072	0	0	0.00681182337915096	0	0.0203138304342537	0.0245712200462231	0.0105826541783238	0	0.0385597859141224	0	0.0126505291327089	0.0161780805254835	0.0121639703199124	0.0126505291327089	0	0.00790658070794307	0	0.000973117625592994	0.0107042938815229	0	0	0	0.00742002189514658	0.0139885658678993	0.0198272716214572	0.000851477922393869	0.000973117625592994	0.00583870575355796	0	0.00316263228317723	0	0	0.0170295584478774	0.00498722783116409	0	0.0206787495438511	0.0136236467583019	0	0.00231115436078336	0	0.00328427198637635	0.00158131614158861	0	0	0.0070551027855492	0	0	0	0	0.0070551027855492	0	0	0	0.00243279406398248	0	0.0080282204111422	0	0	0	0.0428171755260917	0.00255443376718161	0	0	0	0	0	0	0.00206787495438511	0	0	0.00218951465758424	0	0.00973117625592994	0	0.00486558812796497	0	0	0.00474394842476584	0	0	0	0	0.00377083079917285	0	0.00255443376718161	0.00170295584478774	0.0108259335847221	0	0.00450066901836759	0	0.00486558812796497	0	0	0	0.00742002189514658	0.00267607347038073	0	0.00182459554798686	0	0	0	0	0	0.00620362486315533	0	0	0	0.00340591168957548	0	0	0	0	0	0	0	0	0.00255443376718161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00316263228317723	0	0	0.00608198515995621	0	0	0	0	0	0.00291935287677898	0	0	0	0	0	0	0	0.0075416615983457	0.00364919109597373	0	0	0	0	0	0
C0429-V402NS01	0.0621718476539712	0.0129177431452621	0.0923410284190349	0.00116676389699142	0.104758729894158	0	0.00241686807233936	0.00300025002083507	0	0	0.0399199933327777	0	0.0370030835902992	0.0260855071255938	0.0184182015167931	0	0.0161680140011668	0	0.0178348195682974	0.0465872156013001	0.0102508542378532	0.0238353196099675	0.000750062505208767	0.0150845903825319	0.0153346112176015	0.00400033336111343	0.0138344862071839	0	0	0.0103341945162097	0.00575047920660055	0.0576714726227186	0.0270855904658722	0	0.00241686807233936	0.0148345695474623	0	0	0	0.00166680556713059	0.0441703475289607	0	0.00491707642303525	0.0110009167430619	0.00375031252604384	0	0.0176681390115843	0	0.00716726393866156	0.0039169930827569	0	0.00658388199016585	0.00991749312442704	0	0	0	0	0.00525043753646137	0	0.00250020835069589	0	0.00316693057754813	0	0.00716726393866156	0.00608384032002667	0.00458371530960913	0.0106675556296358	0.00266688890740895	0.00116676389699142	0.00166680556713059	0	0.000916743061921827	0	0	0	0.00350029169097425	0.00208350695891324	0.00908409034086174	0.00791732644387032	0	0.00466705558796566	0	0.00433369447453954	0.00216684723726977	0.00341695141261772	0.00741728477373114	0.00541711809317443	0.00183348612384365	0.00133344445370448	0.000833402783565297	0.00433369447453954	0.00183348612384365	0.00458371530960913	0	0.00850070839236603	0.00716726393866156	0.00466705558796566	0.0030835902991916	0.00341695141261772	0	0.00291690974247854	0.000833402783565297	0.00208350695891324	0.00150012501041753	0.00366697224768731	0.00200016668055671	0.00141678473206101	0.00366697224768731	0	0	0	0.00725060421701808	0.0022501875156263	0	0	0.00191682640220018	0.00100008334027836	0	0	0	0.00175014584548712	0	0	0	0.00466705558796566	0	0	0.00241686807233936	0.0022501875156263	0	0	0.00116676389699142	0	0.000916743061921827	0	0.0022501875156263	0	0	0	0.000666722226852238	0	0	0.00300025002083507	0.00666722226852238	0	0.00100008334027836	0	0	0	0	0	0	0	0.00175014584548712	0.00183348612384365	0.00291690974247854	0	0.00133344445370448	0.000750062505208767	0	0.00175014584548712	0.000666722226852238	0	0.00158346528877406
C0429-V403NS01	0.0332129963898917	0.00206291903042806	0.0330067044868489	0.0528107271789582	0.0252707581227437	0	0.00546673543063435	0.476534296028881	0	0	0.00505415162454874	0	0.00825167612171222	0.0195977307890665	0.00577617328519856	0	0.00845796802475503	0	0.00226921093347086	0.0282619907168644	0.00206291903042806	0.00969571944301186	0	0	0.015884476534296	0.00474471376998453	0.00237235688499226	0.00309437854564208	0	0	0.00299123259412068	0.00206291903042806	0.0184631253223311	0	0.00216606498194946	0.00629190304280557	0	0	0	0.00165033522434244	0.00464156781846313	0	0.00391954615781331	0.00618875709128417	0.0037132542547705	0	0.00495100567302733	0	0.00825167612171222	0	0	0.00257864878803507	0	0	0.0856111397627643	0	0	0	0	0	0	0.00268179473955647	0	0	0	0	0	0.00165033522434244	0	0	0	0	0	0	0	0.00309437854564208	0.00103145951521403	0.00639504899432697	0	0.00268179473955647	0.00309437854564208	0	0.00649819494584837	0	0.000618875709128417	0.00948942753996906	0.00257864878803507	0.00278494069107788	0	0.00216606498194946	0.00835482207323363	0	0.00113460546673543	0	0.0072202166064982	0	0.00670448684889118	0.00123775141825683	0	0	0	0	0.00185662712738525	0	0	0.00144404332129964	0	0.00412583806085611	0.00185662712738525	0	0	0.00546673543063435	0	0	0	0.000722021660649819	0.00144404332129964	0	0	0	0	0	0	0	0.000928313563692625	0.00134089736977824	0	0	0	0	0	0	0	0	0.00165033522434244	0	0	0.00144404332129964	0	0	0	0	0.00195977307890665	0	0.000928313563692625	0.00134089736977824	0	0.00175348117586385	0	0	0	0	0	0.00144404332129964	0	0.000618875709128417	0	0	0.00144404332129964	0	0.000618875709128417	0.000825167612171222	0	0
C0433-V102NS01	0.012682850918145	0.356364768129474	0.0123716153127918	0	0.00233426704014939	0	0.0540771864301276	0.00824774354186119	0	0	0.00132275132275132	0	0.0088702147525677	0.100529100529101	0.00700280112044818	0.00140056022408964	0.0148615001556178	0	0.00396825396825397	0.110177404295051	0.00241207594148771	0.0419389978213508	0	0.0017896047307812	0	0.00669156551509493	0.000855897914721444	0.007703081232493	0	0.00746965452847806	0	0	0	0	0.00894802365390601	0.00272331154684096	0.000544662309368192	0	0.00287892934951759	0.00342359165888578	0.0133053221288515	0	0.0120603797074385	0	0.00482415188297541	0.000544662309368192	0	0	0	0.000778089013383131	0	0.0065359477124183	0.00264550264550265	0	0.00155617802676626	0.00342359165888578	0	0	0	0.0132275132275132	0.00303454715219421	0.00676937441643324	0	0	0	0.000855897914721444	0	0	0.00101151571739807	0.010192966075319	0	0.00186741363211951	0	0	0	0.00497976968565204	0.0112044817927171	0.00638032990974167	0	0	0	0	0	0.00108932461873638	0.00171179582944289	0.00957049486461251	0	0	0	0.00132275132275132	0.0035792094615624	0.00210084033613445	0	0.00459072517896047	0	0.0053688141923436	0.0017896047307812	0.00326797385620915	0.00746965452847806	0	0	0.00241207594148771	0	0.0035792094615624	0.00342359165888578	0.000933706816059757	0	0.00163398692810458	0.00217864923747277	0	0.00108932461873638	0.00669156551509493	0.00186741363211951	0.000544662309368192	0.00101151571739807	0	0.00544662309368192	0.00155617802676626	0	0	0	0	0	0	0.00319016495487084	0.00163398692810458	0.00342359165888578	0.00661375661375661	0	0	0.00163398692810458	0	0	0	0	0.00124494242141301	0.00108932461873638	0	0	0	0	0	0	0	0.00303454715219421	0.0011671335200747	0	0.00163398692810458	0	0	0	0.00529100529100529	0	0.00155617802676626	0.000778089013383131	0.00233426704014939	0.00163398692810458	0	0.000544662309368192	0.00163398692810458	0	0.000544662309368192	0	0
C0433-V103NS01	0.0143207768647956	0.66778358766407	0.00823818162415964	0	0.000811012698751467	0	0	0.134670792871625	0	0	0.000533560986020702	0	0.0205954540603991	0.00373492690214492	0.00108846441148223	0	0.00288122932451179	0	0.00670152598442002	0.0257816668445203	0.00100309465371892	0.00695763525770996	0	0.00830220894248213	0.00292391420339345	0	0	0	0	0.012293245117917	0	0	0	0.00123786148756803	0.00343613274997332	0.00166471027638459	0	0	0.00247572297513606	0	0.00557037669405613	0	0.00700032013659161	0	0	0	0.00110980685092306	0	0	0	0	0	0	0	0	0.000789670259310639	0	0	0	0.00548500693629282	0	0.00350016006829581	0	0	0.000768327819869811	0	0	0	0	0.00315868103724256	0	0	0.00055490342546153	0	0	0.00362821470494077	0.00234766833849109	0.0036495571443816	0	0.000533560986020702	0.00181410735247039	0	0	0.000832355138192295	0	0.00108846441148223	0	0	0	0.00117383416924554	0.00170739515526625	0	0	0	0	0.00168605271582542	0	0	0	0	0	0.00405506349375734	0	0.000682958062106499	0	0	0	0.00192081954967453	0.00055490342546153	0	0	0.00610393768007683	0	0	0	0	0.000853697577633123	0	0	0	0.000832355138192295	0	0	0	0.00228364102016861	0	0.000618930743784015	0	0	0	0.000768327819869811	0	0	0	0	0	0	0	0	0.00110980685092306	0	0.000618930743784015	0	0.000640273183224843	0	0.000768327819869811	0.00055490342546153	0	0	0	0	0	0	0.000789670259310639	0	0	0	0	0.000875040017073952	0.00108846441148223	0.00104577953260058	0	0	0
C0433-V202NS01	0.060787771898883	0.0168136390358613	0	0	0	0	0.00411522633744856	0.00517342739564962	0	0	0.00152851263962375	0	0.0339800117577895	0.0223398001175779	0.00540858318636096	0	0.00246913580246914	0	0.00740740740740741	0.13533215755438	0.0308054085831864	0.00846560846560847	0	0.0268077601410935	0	0	0.00435038212815991	0.00646678424456202	0	0.0198706643151088	0.00199882422104644	0.000940623162845385	0.00141093474426808	0	0.0242210464432687	0.00399764844209289	0	0	0.00282186948853615	0.00552616108171664	0.0152851263962375	0	0.0560846560846561	0.00399764844209289	0.00364491475602587	0.00776014109347443	0.00928865373309818	0.0322163433274544	0	0.0048206937095826	0	0	0.0188124632569077	0.00493827160493827	0	0	0	0.0012933568489124	0	0.0211640211640212	0	0.00776014109347443	0	0	0	0	0	0	0.000587889476778366	0.0166960611405056	0	0	0	0.00446796002351558	0	0.000940623162845385	0.0105820105820106	0.0245737801293357	0	0	0.00823045267489712	0.00164609053497942	0	0.00752498530276308	0	0.0350382128159906	0.00246913580246914	0	0	0	0.0131687242798354	0.00293944738389183	0	0.0030570252792475	0	0.000823045267489712	0.00270429159318048	0.0114050558495003	0	0	0.00517342739564962	0.0178718400940623	0	0.00529100529100529	0.00329218106995885	0.00246913580246914	0	0.0012933568489124	0.00164609053497942	0.00329218106995885	0.0048206937095826	0.0471487360376249	0.00105820105820106	0	0.0152851263962375	0	0.023750734861846	0.00529100529100529	0	0.0030570252792475	0	0.00211640211640212	0	0	0.0171663727219283	0.00152851263962375	0.00258671369782481	0	0	0	0.000823045267489712	0.00399764844209289	0	0	0.00446796002351558	0.00282186948853615	0	0	0	0.00317460317460317	0	0.0012933568489124	0	0.0105820105820106	0	0.00211640211640212	0	0.00952380952380952	0	0.00576131687242798	0	0.00576131687242798	0	0.00388007054673721	0	0	0.00317460317460317	0	0.00235155790711346	0.000940623162845385	0.00705467372134039	0	0.00117577895355673	0
C0433-V203NS01	0.0332874763366139	0.014239185391607	0.011664138652745	0	0.00962996931108681	0	0.00736063588368784	0	0	0	0.00225757522311193	0	0.0530177431302691	0.00309240772749186	0.00547932319776124	0.00126988606300046	0.0361564781826519	0	0.0101238138911425	0.0664103378132092	0	0.023069596811175	0	0.0229402565640175	0	0.00557338883205757	0	0	0	0.0197772996108034	0.00482086375768693	0.00368031794184392	0.0429292038519877	0.0016814232130469	0.0133220454572178	0.00893623525815137	0	0	0.0325702258751044	0.00406833868331628	0.0285136453960751	0.00879513680670688	0.0463390830952297	0	0.00510306066057592	0	0	0.000858348912954014	0.0203064188037203	0.00439756840335344	0	0.00082307430009289	0.00284548543746399	0	0.031629569532141	0.00435053558620527	0.082601385116465	0.00157559937446353	0	0.0126165531999953	0	0.0101002974825685	0	0.0071489882065211	0	0	0	0	0	0.0132514962314955	0	0.024786294637083	0	0.00351570308182534	0	0	0.00574976189636319	0.0177901630862935	0	0.00804261173233624	0.00704316436793773	0	0.00544404858490011	0.00696085693792844	0.00235164085740826	0.0264677178501299	0	0	0	0.000634943031500229	0	0.00379789998471433	0.0031041659317789	0	0	0.0117934788999024	0	0.0101590885040037	0	0	0.00091713993438922	0.00513833527343704	0	0.00169318141733394	0.00604371700353922	0	0	0.00940656342963303	0.00157559937446353	0	0	0.0152503909602925	0	0.00368031794184392	0.0012816442672875	0	0.00395075664044587	0.00201065293308406	0.00106999659012076	0	0.00279845262031583	0	0.00442108481192752	0	0.00309240772749186	0	0.00504426963914071	0.00707843898079885	0	0	0.00549108140204828	0	0	0	0	0.00599668418639105	0.00787799687231766	0.00292779286747328	0	0	0.00226933342739897	0.0190482909450069	0	0.00431526097334415	0.0031041659317789	0	0	0.00219878420167672	0	0	0	0.00529119192916858	0	0.000893623525815137	0	0	0.00305713311463073	0.000811316095805849	0.00191658729878773	0	0.000623184827213188	0	0.00275141980316766	0.000717250461509518
